source,title,company,location,salary_min,salary_max,salary_mid,salary_text,skills,specialty,published_at,url
trudvsem,Инженер-программист C++/Qt,"АО ""НПП ""РАДАР ММС""",Город Санкт-Петербург,90000.0,90000.0,34000.0,90000 – 90000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1027807560186/20d22048-1d10-11f1-8f30-01f4356002f8
trudvsem,Инженер-программист станков ЧПУ,"АО ""ДАЛЬЭНЕРГОМАШ""",Хабаровский край,80000.0,80000.0,27093.0,80000 – 80000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1042700131781/fec0f9a8-3f96-11f1-a969-bf33e0c96538
trudvsem,Ведущий программист 1С ЗУП,"ООО ""СЕГЕЖА ЦИФРОВЫЕ РЕШЕНИЯ""",Кировская область,60000.0,90000.0,31157.0,60000 – 90000,ДМС,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1224300007744/eb995018-f82f-11f0-8628-a3cca5294b78
trudvsem,Инженер-технолог программист ЧПУ,"ООО ""ПРОМЕТ-СЭЗ""",Тульская область,150000.0,150000.0,41500.0,150000 – 150000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1197154013517/3318a680-1634-11f1-973f-37d17022a317
trudvsem,Инженер-программист систем автоматизации,"ПАО ""ОЗОН ФАРМАЦЕВТИКА""",Самарская область,35000.0,35100.0,34800.0,35000 – 35100,,Software Engineer,,https://trudvsem.ru/vacancy/card/1246300012870/77cf3988-bba6-11f0-93eb-c3084e6d8ff5
trudvsem,Инженер-программист II категории,"КУ ""СУРГУТСКИЙ КЛИНИЧЕСКИЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР""",Ханты-Мансийский автономный округ - Югра,71602.0,75000.0,42266.0,71602 – 75000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1028601679094/72dc95c9-3f92-11f1-a969-bf33e0c96538
trudvsem,Инженер-программист 3 категории,"ООО ""ЭНЕРГОМЕРА СОФТ""",Ставропольский край,60000.0,60000.0,43500.0,60000 – 60000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1222600011920/742ce890-efb3-11f0-b96a-d92b1f162aa8
trudvsem,Инженер-программист 1С ERP,"ООО ""МК ЧМЗ""",Удмуртская Республика,33000.0,35000.0,27096.5,33000 – 35000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1081837001091/e1b9f748-002f-11f1-bad9-3152b78adbe9
trudvsem,Программист 1 категории (класса),"МБУ ""ЦБ""",Мурманская область,62313.0,62314.0,40000.0,62313 – 62314,Квотируемое рабочее место. Специалист в области компьютерных технологий. Ответственность. Умение работать в команде Коммуникабельность Знание бухгалтерских программ,Software Engineer,,https://trudvsem.ru/vacancy/card/1115109000225/38a1d8f8-f538-11f0-a027-0dd543315e5a
trudvsem,программист 1С (ТП 1С),"ООО ""ВОСТОК.СОФТ""",Свердловская область,50000.0,70000.0,35540.5,50000 – 70000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1227700184161/c72817fb-2770-11f1-8d48-d52d8860c0e6
trudvsem,Инженер-программист (разработчик 1С),"ООО ""ВОСТОК.СОФТ""",Свердловская область,80000.0,150000.0,27093.0,80000 – 150000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1227700184161/0e044e9a-cb79-11f0-a436-7db1619400bf
trudvsem,Младший программист информационных систем,"ООО ""СПК""",Красноярский край,43400.0,43400.0,26823.0,43400 – 43400,,IT / Digital (general),,https://trudvsem.ru/vacancy/card/1025401012768/fd23cf08-f806-11f0-a027-0dd543315e5a
trudvsem,Ведущий инженер - системный программист,"ПАО ""САТУРН""",Омская область,100000.0,100000.0,22352.0,100000 – 100000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1025500970516/24c6f510-5897-11f0-bb46-d549be31d974
trudvsem,Старший инженер-программист 1С,"ООО УК ""СИБИРСКИЙ ГУРМАН""",Новосибирская область,250000.0,250000.0,72500.0,250000 – 250000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1045401032555/86317df0-4457-11f1-aa71-659f9ad1813b
trudvsem,Инженер-программист радиоэлектронных средств,"ООО ""АУРИКА""",Тульская область,110000.0,110000.0,74800.0,110000 – 110000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1077154000660/b3d39820-229b-11f1-9ac8-d164183f71d4
trudvsem,Инженер-программист 2 категории,"МУП ""РМПТС""",Рязанская область,41500.0,42000.0,62500.0,41500 – 42000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1036214000404/283c63e8-b80f-11ed-91ba-7dbf5d2a6230
trudvsem,Программист отдела интернет-технологий,"ФГБОУ ВО ""РОСТОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ"", ФГБОУ ВО РГУПС, РГУПС",Ростовская область,27093.0,27093.0,37029.0,27093 – 27093,,Software Engineer,,https://trudvsem.ru/vacancy/card/1026103709499/8effda90-f2da-11f0-8628-a3cca5294b78
trudvsem,Инженер-программист РЗ и ПА,"ООО ""ПРОСОФТ-СИСТЕМЫ""",Свердловская область,120000.0,170000.0,57500.0,120000 – 170000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1026604959347/a60dee20-9f56-11f0-8bdd-abd4f0e64f6f
trudvsem,Инженер-программист (автоматизация энергосистем),"ООО ""ПРОСОФТ-СИСТЕМЫ""",Свердловская область,120000.0,170000.0,75000.0,120000 – 170000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1026604959347/ce81805f-9f57-11f0-b214-efc3bb2eec02
trudvsem,инженер-программист (системный администратор),"ГБУ РО ""ЦРБ"" В АЗОВСКОМ РАЙОНЕ",Ростовская область,45000.0,60000.0,28550.0,45000 – 60000,,SysAdmin,,https://trudvsem.ru/vacancy/card/1026100511799/9bf0ade8-cc35-11f0-b7d7-e50659f49ba1
trudvsem,Инженер-программист 1 категории,"""ДОНБАССГАЗ"" ФИЛИАЛ ОБЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЧЕРНОМОРНЕФТЕГАЗ""",Донецкая Народная Республика,97200.0,111166.0,65000.0,97200 – 111166,"Пятидневка, рабочая неделя - 40 часов.",Software Engineer,,https://trudvsem.ru/vacancy/card/526eff20-70cc-11ef-8092-d7f294e00a65/134bea68-d58e-11f0-b730-d758e7e1c196
trudvsem,Инженер-программист 1 категории,"АО ""КБП""",Тульская область,55560.0,55560.0,27093.0,55560 – 55560,Односменный график работы. 5-ти дневная 40-часовая рабочая неделя. 8-ми часовой рабочий день с 08:15 до 17:00 обед с 12:00 до 12:45.,Software Engineer,,https://trudvsem.ru/vacancy/card/1117154036911/c8252e98-fcdc-11f0-9e65-ebfe10c720cc
trudvsem,Ведущий инженер-программист АСУТП,"АО ""КОМБИНАТ КМАРУДА""",Белгородская область,190000.0,190000.0,65000.0,190000 – 190000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1023102258497/936f3168-f6a5-11f0-a027-0dd543315e5a
trudvsem,Инженер-программист 1 категории,"АО ""НПО ЭЛЕКТРОМЕХАНИКИ""",Челябинская область,60000.0,100000.0,71000.0,60000 – 100000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1057407000683/973eee78-ae61-11f0-b83e-1131dfd5e7b9
trudvsem,Инженер-программист (г. Феодосия),"ГУП РК ""КРЫМГАЗСЕТИ""",Республика Крым,45400.0,45400.0,27093.0,45400 – 45400,,Software Engineer,,https://trudvsem.ru/vacancy/card/72d530e0-78a6-11ea-a013-e37b4be0b9ed/cd9d41f0-1794-11f1-973f-37d17022a317
trudvsem,Ведущий программист 1С (ХА),Хабаровский аэропорт,Хабаровский край,123889.0,123889.0,59604.0,123889 – 123889,"Условия: Оформление в соответствии с ТК РФ График работы 5/2 Интересная работа, предоставляющая возможность профессионального развития; заработная плата указана к выдаче на руки.",ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1027700404797/4e57b0e2-bbc3-11ed-bb11-dbfed3997e57
trudvsem,Программист 1С (направление ERP),"АО ГМЗ ""АГАТ""",Ярославская область,100000.0,150000.0,28550.0,100000 – 150000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1027601067944/7fdfd4a0-b6fa-11f0-bb66-0d93f3c3606f
trudvsem,Инженер-программист 1 категории,"АО ""ИНФРАСТРУКТУРНЫЕ ПРОЕКТЫ""",Донецкая Народная Республика,80000.0,86000.0,56000.0,80000 – 86000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1221500003812/2b7e0da8-5c91-11f0-8c3e-d549be31d974
trudvsem,Инженер-программист высшей категории,"ОАО ""ЗАВОД ЭЛЕКТРОСИГНАЛ""",Новосибирская область,81630.0,81630.0,55000.0,81630 – 81630,,Software Engineer,,https://trudvsem.ru/vacancy/card/1035401944291/d31e2088-fb39-11f0-9730-057157315846
trudvsem,Техник-программист 2 категории,"АО ""ЗЕЛЕНОКУМСКРАЙГАЗ""",Ставропольский край,46093.0,46093.0,48674.5,46093 – 46093,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022601009749/31e7c488-12fb-11f1-8233-7d5e3d87d461
trudvsem,Инженер-программист 1 категории,"АО ""РЕШЕТНЁВ""",Город Москва,250000.0,250000.0,75000.0,250000 – 250000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1082452000290/d8de6048-21a8-11f0-91dd-e7d0d2cf29b1
trudvsem,Главный эксперт ОБУиО (программист),"ФИНУПРАВЛЕНИЕ АДМИНИСТРАЦИИ МР ""СОСНОГОРСК""",Республика Коми,48768.0,48768.0,32513.0,48768 – 48768,,Software Engineer,,https://trudvsem.ru/vacancy/card/1091108000917/76944638-3731-11f1-98b8-3554601360ec
trudvsem,инженер-программист I категории,"ГКУ ЯНАО ""ЦБ ОГВ ЯНАО""",Ямало-Ненецкий автономный округ,108000.0,108000.0,174000.0,108000 – 108000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1198901004180/471c6888-564d-11f0-a022-cb26dff57dd7
trudvsem,Программист на линию маркировки продукции,"ООО ""ТПК ""ЮЖНЫЙ ПРОДУКТ""",Республика Адыгея (Адыгея),45000.0,55000.0,70442.0,45000 – 55000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1127746249124/71eaa7d8-2d0b-11f1-8ac2-61ac2858f806
trudvsem,Инженер-программист оборудования с ЧПУ,"АО ""ЗАВОД ""ДАГДИЗЕЛЬ""",Республика Дагестан,40000.0,60000.0,38550.0,40000 – 60000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1020502130351/19e49945-6c1c-11ee-ae49-d549be31d974
trudvsem,инженер-программист станков с ЧПУ,"ООО ""СФЕРА""",Свердловская область,80000.0,100000.0,56500.0,80000 – 100000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1116612001769/2c75bce8-26ac-11f1-8d48-d52d8860c0e6
trudvsem,"Инженер-программист, 2 категория","ООО ""НАТА-ИНФО""",Республика Марий Эл,83374.0,83374.0,45000.0,83374 – 83374,,Software Engineer,,https://trudvsem.ru/vacancy/card/1021200767246/e98cf3f8-7e8e-11f0-a566-bdc82d0d5dcd
trudvsem,"инженер-программист, 3 категория","ООО ""НАТА-ИНФО""",Республика Марий Эл,48000.0,48000.0,27093.0,48000 – 48000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1021200767246/fd7dd278-7e8f-11f0-ae09-efc3bb2eec02
trudvsem,Инженер-программист 1С ERP,"АО ""РЗП""",Ярославская область,70000.0,70000.0,27093.0,70000 – 70000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1047601614081/6d9e18e8-bd47-11ef-a401-1f3aadc834d0
trudvsem,Инженер-программист АСУ ТП,"ООО ""УМК""",Тульская область,120000.0,200000.0,42000.0,120000 – 200000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1097154026804/39d752a0-2dd6-11f1-86af-013fb55ac62b
trudvsem,Инженер-программист 1 категории,"АО ""КОНЦЕРН ""ГРАНИТ-ЭЛЕКТРОН""",Город Санкт-Петербург,88800.0,103600.0,31157.0,88800 – 103600,,Software Engineer,,https://trudvsem.ru/vacancy/card/5067847016782/03c08f18-3989-11f1-9a2a-17c964ea3db7
trudvsem,Инженер-программист 1 категории,"МУП Г. АСТРАХАНИ ""АСТРВОДОКАНАЛ""",Астраханская область,43047.0,55961.0,78122.0,43047 – 55961,,Software Engineer,,https://trudvsem.ru/vacancy/card/1033002812050/82cd22d0-2c25-11f1-b896-f7acc8f2fb19
trudvsem,Инженер-программист (проектный отдел),"АО ""АОМЗ""",Ростовская область,55000.0,70000.0,33815.0,55000 – 70000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1046140009530/a0ae8f08-3a5d-11f1-902f-0f8971411102
trudvsem,инженер программист АСУ ТП,"ООО ""ЭНЕРГОМАШ""",Тульская область,100000.0,100000.0,31161.0,100000 – 100000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1147154036633/a013836c-39a0-11f1-9a2a-17c964ea3db7
trudvsem,Инженер-программист станков с ЧПУ.,"ООО ""ККЗ""",Красноярский край,60000.0,60000.0,52500.0,60000 – 60000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022402060889/f67742c8-fb28-11f0-8159-a3d5966afe57
trudvsem,Инженер-программист АСУ ТП,"ООО ""ЭКСПРЕСС-КУБАНЬ""",Республика Адыгея (Адыгея),85000.0,90000.0,40000.0,85000 – 90000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1020100824985/450398ec-38d1-11f1-8046-9d3f086ad43e
trudvsem,Инженер-программист 1 категории,"МБУ ""ЛРДК ИМ. Т.Г. ШЕВЧЕНКО""",Луганская Народная Республика,27093.0,27093.0,30800.0,27093 – 27093,,Software Engineer,,https://trudvsem.ru/vacancy/card/1229400056808/0b6c0f58-0b26-11f1-8187-d30096f1aeab
trudvsem,Инженер-программист 2 категории,"ООО ""Газпром Межрегионгаз""",Удмуртская Республика,45000.0,50000.0,31200.0,45000 – 50000,,Software Engineer,,https://trudvsem.ru/vacancy/card/5147746474134/0d24d434-38cb-11f1-84eb-1b3d4d8ab753
trudvsem,Инженер-программист 1 категории,"ГУП ЛНР ""ПОЧТА ЛНР""",Луганская Народная Республика,43050.0,43050.0,28000.0,43050 – 43050,,Software Engineer,,https://trudvsem.ru/vacancy/card/1229400073650/b9a99848-3898-11f1-8817-f343e38ace6a
trudvsem,Инженер программист станков с ЧПУ,"ОАО ""ПЯТИГОРСКИЙ ЗАВОД ""ИМПУЛЬС""",Ставропольский край,53000.0,53000.0,52000.0,53000 – 53000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022601615013/35813125-da88-11ed-861d-17f530626801
trudvsem,Специалист (программист) (квота СВО),"АО ""СЕВЕРСТАЛЬ-ИНФОКОМ""",Вологодская область,33900.0,35000.0,53000.0,33900 – 35000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1023501237330/8e63ba78-34ed-11f1-9360-31b295f0b520
trudvsem,Программист 1С (квота СВО),"АО ""СЕВЕРСТАЛЬ-ИНФОКОМ""",Вологодская область,33900.0,35000.0,21075.5,33900 – 35000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1023501237330/53f98bc8-34ee-11f1-9360-31b295f0b520
trudvsem,Инженер программист  1С Предприятие,"АО ""ТОБОЛЬСКОЕ ПАТП""",Тюменская область,65000.0,100000.0,65500.0,65000 – 100000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1027201290104/55a35908-5011-11f0-99c3-cb26dff57dd7
trudvsem,Технолог-программист станков с ЧПУ,"ООО ""АГРОМЕХАНИКА""",Пензенская область,65000.0,65000.0,27093.0,65000 – 65000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1035800502517/bfa91988-0640-11f1-924f-d76efaa18f41
trudvsem,Инженер-программист 1 категории,"ФИЛИАЛ ПУБЛИЧНОГО АКЦИОНЕРНОГО ОБЩЕСТВА ""РОССЕТИ ВОЛГА""-""САМАРСКИЕ РАСПРЕДЕЛИТЕЛЬНЫЕ СЕТИ""",Самарская область,60000.0,65000.0,31157.0,60000 – 65000,,Software Engineer,,https://trudvsem.ru/vacancy/card/2d76ba30-7d1d-11e9-9177-ef76bd2a03c1/b4517188-a8c7-11f0-b9af-bdc82d0d5dcd
trudvsem,Главный специалист отдела информационных технологий (Ярцево),"СОГБУ МФЦ, МФЦ СМОЛЕНСКОЙ ОБЛАСТИ",Смоленская область,38350.0,42740.0,72250.0,38350 – 42740,,IT / Digital (general),,https://trudvsem.ru/vacancy/card/1116732014673/24339a98-0bd4-11f1-94fa-e90aacbf5e92
trudvsem,Консультант-аналитик 1C блок регламентированного учёта,"АО НПК ""СЕВЕРНАЯ ЗАРЯ""",Город Санкт-Петербург,220000.0,220000.0,45000.0,220000 – 220000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1027801543626/7a64d0e7-c39b-11f0-97a9-3b56b21cff4d
trudvsem,Инженер технической поддержки 1С,"ПАО ""ОЗОН ФАРМАЦЕВТИКА""",Самарская область,35000.0,60000.0,47500.0,35000 – 60000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1246300012870/8e8f0a58-afd1-11f0-acc4-8dc8da356912
trudvsem,"Ведущий специалист по внедрению программных решений (Аналитик 1С: МСФО (1С:ERP.УХ, 1С:УХ))","ООО ""АКСТИМ ТЕХ""",Краснодарский край,120000.0,150000.0,18000.0,120000 – 150000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1226900005463/ca92fc59-16dd-11f1-973f-37d17022a317
trudvsem,"Ведущий специалист по внедрению программных решений (Аналитик 1С: МСФО (1С:ERP.УХ, 1С:УХ))","ООО ""АКСТИМ""",Ростовская область,120000.0,150000.0,50000.0,120000 – 150000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1027705028405/59748b39-13e3-11f1-9bc7-eddc7d581928
trudvsem,Алгоритмист C++ / Программист-математик C++,"ООО ""СТЦ""",Город Санкт-Петербург,80000.0,80000.0,36714.5,80000 – 80000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1037804018614/e5875aa8-c913-11f0-bb35-65c40553d4d9
trudvsem,Ведущий инженер-программист контроллеров АСУТП,"ООО НВФ ""СМС""",Самарская область,80000.0,100000.0,45000.0,80000 – 100000,"полная занятость, полный день; работа по ТК РФ; ДМО после успешного прохождения испытательного срока; работа в офисе (Самара, Галактионовская); возможности профессионального и карьерного роста; повышение квалификации за счет фирмы; командировки.",Software Engineer,,https://trudvsem.ru/vacancy/card/1026300970123/0d655ab8-a351-11f0-b214-efc3bb2eec02
trudvsem,Ведущий инженер-программист диспетчерских систем,"ООО НВФ ""СМС""",Самарская область,75000.0,110000.0,40000.0,75000 – 110000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1026300970123/348a8f98-fb65-11f0-92a3-c18feac190ff
trudvsem,Инженер-программист информационно-коммуникационных технологий,"ФИЛИАЛ АО ""КОНЦЕРН РОСЭНЕРГОАТОМ"" ""БИЛИБИНСКАЯ АТОМНАЯ СТАНЦИЯ""",Чукотский автономный округ,213600.0,288000.0,87103.0,213600 – 288000,,Software Engineer,,https://trudvsem.ru/vacancy/card/2ef4e180-4e1d-11ea-add6-736ab11edb0c/2ae4a838-3dfb-11f1-af40-15277f213853
trudvsem,Ведущий инженер-программист (в/ч № 77165),Отделение горючего и смазочных материалов Войсковой части 45752,Калининградская область,27093.0,27093.0,27093.0,27093 – 27093,"премия 10212 руб.;+25% ежемесячная премия от оклада, от 5% до 40% - выслуга лет в зависимости от стажа (служба в Армии, ФСБ, МВД, работа на воинских частях), 50% за работу с секретными документами, + надбавка за работу в структурном подразделении (в зависимости от стажа работы), +6000 руб. (без учета налогового вычета) ежемесячная премия за фактически отработанное время (размер устанавливается согласно приказа Министра обороны №1010)",Software Engineer,,https://trudvsem.ru/vacancy/card/1023901655117/62e0aeb8-1258-11f1-9f68-13ae6991ef0a
trudvsem,Ведущий инженер-программист (в/ч № 45752,Отделение горючего и смазочных материалов Войсковой части 45752,Калининградская область,32794.0,32794.0,27093.0,32794 – 32794,"Понедельник-четверг с 09.00 до 17.45, пятница с 09.00 до 16.30., оклад 15749",Software Engineer,,https://trudvsem.ru/vacancy/card/1023901655117/22bfacb8-4934-11f1-ab4d-756dc9627e75
trudvsem,Инженер-программист по технической защите информации,"МКУ ПМО ""ХЭС""",Свердловская область,31157.0,35000.0,33550.0,31157 – 35000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1116613000481/45e77b40-0673-11f1-924f-d76efaa18f41
trudvsem,Инженер-программист 1-3 категории,"АО ""НИИФИ""",Пензенская область,35400.0,40000.0,49851.5,35400 – 40000,"Оформление в соответствии с ТК РФ, полный соцпакет, своевременная выплата заработной платы, наличие здравпункта и тренажерного зала на территории предприятия.",Software Engineer,,https://trudvsem.ru/vacancy/card/1095836001304/bd8fe828-3c93-11f1-902f-0f8971411102
trudvsem,Ведущий инженер-программист систем автоматизации,"ООО ""ОЗОН ФАРМ""",Самарская область,120000.0,125000.0,40000.0,120000 – 125000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1116382003506/8776a0c8-bba2-11f0-9c68-9d153624f252
trudvsem,Ведущий программист 1С (3 линия),"ООО ""НЕВАТОМ ЦИФРА""",Новосибирская область,100000.0,100000.0,70000.0,100000 – 100000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1245400025716/c8217f3a-33bd-11f1-a71c-83b780c79983
trudvsem,Системный программист Отдела развития банковского ПО,"АО ""СОЛИД БАНК""",Хабаровский край,44000.0,46000.0,31630.0,44000 – 46000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1024100000121/90670e90-ef5f-11f0-9535-877db9a256ca
trudvsem,Программист 1С: УАТ (Управление автотранспортом),"ООО ""ГАЗПРОМ ЭНЕРГО""",Город Санкт-Петербург,100000.0,120000.0,27093.0,100000 – 120000,,ERP / 1C / SAP,,https://trudvsem.ru/vacancy/card/1027739841370/a4f84148-3a4a-11f1-b548-9bd491d9a6cf
trudvsem,Ведущий программист в отдел систем управления,"АО ""КБ ЭЛЕКТРОПРИБОР""",Саратовская область,80000.0,80000.0,55000.0,80000 – 80000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1026403047857/d8d1c550-70f5-11f0-ac39-e7d0d2cf29b1
trudvsem,Инженер-программист в отдел разработки контроллеров,"АО ""ПРОМПРИБОР""",Орловская область,62000.0,102000.0,15000.0,62000 – 102000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1025700514300/212b7fb8-a834-11f0-bdff-efc3bb2eec02
trudvsem,Инженер-программист отдела информационной безопасности,"КГАУ ""ИНФОРМАЦИОННО-ТЕХНОЛОГИЧЕСКИЙ ЦЕНТР""",Камчатский край,80000.0,80000.0,28448.0,80000 – 80000,,Security,,https://trudvsem.ru/vacancy/card/dcf5ad80-9316-11e5-b140-0163a9ae3d01/fcbfe445-889d-11ec-a92f-57fc951f3846
trudvsem,Инженер-программист станков с программным управлением,"АО ""РЯЗАНСКИЙ РАДИОЗАВОД""",Рязанская область,0.0,70000.0,35000.0,to 70000,"Официальное оформление в соответствии с ТК РФ. Своевременные выплаты заработной платы два раза в месяц. Заработная плата по результатам собеседования. Соблюдение всех социальных гарантий (оплата ежегодного отпуска, больничного листа). На территории завода своя поликлиника, спортзал, столовая.",Software Engineer,,https://trudvsem.ru/vacancy/card/1026201260447/f51756b5-0146-11ee-be5d-89d66488cbac
trudvsem,Ведущий инженер-программист (ПЛИС / FPGA),"АО ""ЗАСЛОН""",Город Санкт-Петербург,100000.0,100000.0,28250.0,100000 – 100000,,Embedded / IoT,,https://trudvsem.ru/vacancy/card/1027810228786/42436675-ced6-11ed-8e1b-17f530626801
trudvsem,Инженер-системный программист(светотехнический участок),"ГБУК ""САТОБ""",Самарская область,27093.0,27093.0,70000.0,27093 – 27093,,Software Engineer,,https://trudvsem.ru/vacancy/card/1026300967220/c480fd10-efa7-11f0-b746-7ffc9083893e
trudvsem,Инженер-программист отдела информационных технологий,"Филиал федерального государственного казённого военного образовательного учреждения высшего образования ""Военный учебно-научный центр Военно-воздушных сил ""Военно-воздушная академия им. профессора Н.Е. Жуковского и Ю.А. Гагарина"" (г. Воронеж) в г. Сызрани",Самарская область,27093.0,27093.0,62874.0,27093 – 27093,,IT / Digital (general),,https://trudvsem.ru/vacancy/card/57270a60-a9d4-11ec-b30d-4febb26dc4ec/b2dea668-f2af-11f0-a027-0dd543315e5a
trudvsem,Инженер-технолог-программист станков с ЧПУ,"АО АПЗ ""РОТОР""",Алтайский край,50000.0,50000.0,33546.5,50000 – 50000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022201770084/b827c188-00e5-11f1-bad9-3152b78adbe9
trudvsem,инженер-программист по технической защите информации,"БУ ""СОВЕТСКАЯ ПСИХОНЕВРОЛОГИЧЕСКАЯ БОЛЬНИЦА""",Ханты-Мансийский автономный округ - Югра,59604.0,59604.0,27093.0,59604 – 59604,,Software Engineer,,https://trudvsem.ru/vacancy/card/1028601843929/bec88280-fc45-11f0-9e65-ebfe10c720cc
trudvsem,Инженер-программист службы главного механика,"АО ""ТЯЖМАШ""",Самарская область,54500.0,54500.0,13000.0,54500 – 54500,,Software Engineer,,https://trudvsem.ru/vacancy/card/1026303055217/d4906c98-7cf2-11f0-ae09-efc3bb2eec02
trudvsem,Инженер-программист 1-3 категория,"АО ""КБП""",Тульская область,75000.0,114000.0,28950.0,75000 – 114000,Односменный график работы. 5-ти дневная 40-часовая рабочая неделя. 8-ми часовой рабочий день с 08:15 до 17:00 с перерывом на обед.,Software Engineer,,https://trudvsem.ru/vacancy/card/1117154036911/ccb05dd8-3739-11f1-baf9-5bf979b29a8e
trudvsem,Программист (вне квоты 2026г.) 27.04.2026г.,"ООО ""ЛЕС""",Забайкальский край,47000.0,47000.0,31157.0,47000 – 47000,Вне квоты 2025 г.,Software Engineer,,https://trudvsem.ru/vacancy/card/1087505000692/e0b45f38-41fb-11f1-9ac5-21d70050d784
trudvsem,Инженер-программист 1 категории (ЧПУ),"АО ""АБС ЗЭИМ АВТОМАТИЗАЦИЯ""",Чувашская Республика - Чувашия,95000.0,120000.0,37610.5,95000 – 120000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1022101130314/9f673b10-2f5e-11f1-bffa-95ed4508a597
trudvsem,Инженер-программист станков с программным управлением,"ООО ""ИНТРАФИТ""",Челябинская область,60000.0,80000.0,72500.0,60000 – 80000,"В ИНТРАФИТ Вам гарантирован полный социальный пакет; Своевременная выплата заработной платы 2 раза в месяц, оклад в соответствии с Вашей квалификацией; Официальное трудоустройство с первого дня работы; Доставка служебным транспортом к месту работы и обратно; Место расположения предприятия: Объездная дорога 4/29; Режим работы предприятия: 8.00 17.00, обеденный перерыв 12.00 13-00.",Software Engineer,,https://trudvsem.ru/vacancy/card/1077415006569/3ad2b0c8-62be-11f0-a735-e7d0d2cf29b1
trudvsem,Ведущий инженер-программист отдела моделирования,"АО ""КОНЦЕРН ВКО ""АЛМАЗ - АНТЕЙ""",Город Москва,106670.0,106670.0,33867.0,106670 – 106670,,Software Engineer,,https://trudvsem.ru/vacancy/card/1027739001993/25c27dc8-0632-11f0-a3e8-cb26dff57dd7
trudvsem,Инженер-технолог программист станков с ЧПУ,"ФГУП ""ВНИИФТРИ""",Московская область,90000.0,90000.0,40000.0,90000 – 90000,,Software Engineer,,https://trudvsem.ru/vacancy/card/1035008854341/9341c895-7f3c-11ec-934a-57fc951f3846
trudvsem,Инженер-программист станков с программным управлением,"ООО ""ДАНИЕЛИ ВОЛГА""",Нижегородская область,27093.0,27093.0,97950.0,27093 – 27093,,Software Engineer,,https://trudvsem.ru/vacancy/card/1115249009886/9e5a7070-f05c-11f0-b96a-d92b1f162aa8
